ts_code,ln_mv,pe,pe_ttm,pb,momentum_12m_ex1m,volatility,turnover_rate,amihud,roe,grossprofit_margin,revenue_growth,profit_growth
000623.SZ,28.45963392119823,14.7618,11.8995,0.7877,0.38407557645337276,0.4314732082932798,1.1648,7.611931331671212e-15,1.7684,47.1146,-27.7142,
000625.SZ,30.171056218736425,17.3193,16.8708,1.6855,-0.15544208926910952,0.4815379379893612,0.6079,1.6575354435572183e-15,1.7485,13.8646,-7.732,
000626.SZ,26.622536534220846,,,1.5643,0.7434292866082601,0.5137108389401919,1.4485,6.049569849629662e-14,0.5477,0.6342,-5.6446,
000627.SZ,27.290079155417907,,,0.3277,0.009663284517085646,0.4808691612386731,3.8498,2.754998670656346e-14,-1.5716,,-18.4323,
000628.SZ,28.104137196468606,261.5275,541.1308,7.6588,-0.0018290504273537067,0.5075191265628975,3.9829,1.4013449468463946e-14,0.1318,12.768,-37.5656,
000629.SZ,28.554858056295934,88.3209,211.5826,2.033,0.17316017316017307,0.4586907088028952,0.6554,7.206860134662301e-15,-0.7884,3.7044,-40.8354,
000630.SZ,29.271189091614023,18.3581,18.1502,1.5446,0.13007898534214313,0.45653628728861934,3.7421,3.6005164402814745e-15,3.2836,7.6548,7.647,
000631.SZ,27.31379329014342,85.7751,84.0556,1.2622,0.36601731601731613,2.6152070771225797,0.3715,2.9696741207993915e-14,0.2788,37.3095,-37.6666,
000632.SZ,25.97237985049927,,,1.9272,0.5610687022900762,0.47362099285538445,2.5329,1.0760289993493138e-13,-2.9092,2.823,-42.8928,
000633.SZ,26.261269982695687,217.6511,210.9637,13.3258,0.6686959168587205,0.5028079626382795,8.491,8.047854898763295e-14,0.8958,12.6838,93.772,
000635.SZ,26.35847770202198,,,2.7419,0.6576718031781361,0.49312572161321405,2.4948,7.807162557906077e-14,-7.7517,-9.0301,-2.3217,
000637.SZ,26.128222836532725,,,3.6314,0.35319413109640707,0.432824750543023,3.6211,7.988670988448553e-14,-5.5758,3.5961,-33.999,
000636.SZ,28.106885895338834,47.7046,48.9139,1.3199,-0.03628413545340714,0.493699916000376,1.0138,1.3860017262666213e-14,0.5252,17.4938,20.407,
000639.SZ,26.56801819195294,,,1.1828,0.43641895170279466,0.47344825123495354,2.6191,5.556529722266904e-14,0.2576,23.3269,-19.9179,
000638.SZ,25.570260783971577,119.5662,109.6578,8.6333,0.36356253037628217,1.3408601474612796,3.3247,1.9961695603125074e-13,-1.6893,2.9433,265.8993,
000650.SZ,27.41926782275464,16.7907,17.2558,1.3196,-0.0036994367639529013,1.93399660082699,1.6523,2.5598216677289126e-14,2.6256,36.8489,-20.3608,
000651.SZ,30.91091936904195,8.2565,7.9527,1.9312,0.18062537883983532,0.4180019975877528,0.5091,6.21510308590698e-16,4.2084,27.3605,14.1419,
000652.SZ,27.20362268538263,57.1558,57.1342,1.1469,0.49914029259194503,0.47176288943513034,0.7376,2.990611572203295e-14,0.1329,4.0181,-7.1674,
000655.SZ,26.94752425092465,24.7519,21.8551,1.5102,0.7544884527721587,0.49703114940659165,2.1725,4.3115542397582594e-14,1.4516,24.0919,26.9836,
000656.SZ,27.332912203623216,,,,0.2613675213675214,0.5026350386634582,0.8227,3.0403383386411895e-14,,7.3019,-89.966,
000657.SZ,28.953085950700395,39.9292,34.2081,4.0731,0.6597188017299158,0.5158774493003814,10.0012,5.929177126776559e-15,2.5813,20.6261,3.519,
000659.SZ,26.678353588730534,,,18.9323,0.602836879432624,0.4673856643047957,2.1515,5.320570269156163e-14,-9.0921,16.5089,0.9732,
000661.SZ,29.085278837714274,16.5746,19.4867,1.9089,0.12399505226675966,0.4948175720722972,1.3659,5.088384591336816e-15,2.0344,88.2226,-5.6612,
000663.SZ,26.20553811438904,,,2.413,0.6967252384911296,0.5074970793798201,1.7396,9.353923924006723e-14,-1.8789,7.002,-3.605,
000665.SZ,27.25370772179097,,,1.5981,0.6367156074014482,0.4928095701927024,10.1013,3.1307467463045224e-14,-2.5509,2.6513,-7.9135,
000668.SZ,25.64541351731521,,,1.9091,0.42807783233315155,0.4360987960017762,1.7435,1.3845936553036391e-13,-2.0097,-0.8865,761.0397,
000669.SZ,26.187529127682232,,,132.3961,1.353052584670232,0.4883561114385738,4.2156,9.149988538962514e-14,-58.2869,4.9298,-10.3385,
000672.SZ,27.52629192660897,14.3528,12.9991,1.0685,0.42820215935573325,0.47188366291739037,2.3578,2.2542444990126045e-14,0.8893,27.4066,4.6438,
000676.SZ,27.722451470024453,51.5218,54.2737,2.6078,0.5775845051392079,0.5148514184827521,2.0799,1.9175549239549355e-14,1.063,15.2733,48.5647,
000670.SZ,27.241628028431137,,,154.7851,0.8490811681621491,1.2837287288578798,24.6163,3.747624333021915e-14,-28.6408,4.1851,-22.6005,
000677.SZ,26.88333309023403,107.897,101.885,9.1383,1.2343129130277721,0.525225154334358,3.2565,4.635328188971816e-14,2.5477,22.6385,-5.1239,
000678.SZ,27.33483886913819,,,9.5173,3.296712299616967,0.5131122505589617,7.3807,3.015136029822655e-14,-1.7241,7.8825,2.3995,
000679.SZ,26.46349980940053,,,12.8824,1.760520596347183,0.4773712061858494,2.9399,6.5846369264104e-14,-5.2333,16.8536,141.2998,
000680.SZ,28.043556907931087,13.705,12.9402,2.7863,0.4191125034216372,0.46651822799110443,3.3708,1.3495396278869963e-14,5.0716,19.1961,2.8579,
000681.SZ,27.994959851986952,120.7744,118.8337,4.0117,0.8354465383589669,0.5752849302195411,6.7728,1.7194083944997223e-14,0.4979,44.3894,8.426,
000685.SZ,27.999551887770643,12.0586,10.9881,0.844,0.28669438669438674,0.4405593829929815,0.9788,1.2271301213415886e-14,1.7526,20.8863,8.2492,
000682.SZ,27.97302328951064,20.5841,20.0136,2.7207,-0.028631782551155616,0.47248206599629183,0.7263,1.4514355914831555e-14,2.3365,31.2019,10.0389,
000683.SZ,28.397952962959565,11.888,16.0104,1.5144,-0.24380221171755423,0.47651969727903704,3.0268,9.568688421304998e-15,5.1731,31.7866,-16.3109,
000686.SZ,28.286566501659486,22.0477,18.2601,1.0117,0.44385964912280707,0.6338892484088988,0.6539,9.95598567230044e-15,1.0558,,25.9441,
000688.SZ,28.093455669734418,,32.0335,4.5557,0.40562809982437975,0.5459537162457216,0.914,1.3243129333890984e-14,18.5212,18.5645,77.247,
000690.SZ,27.65768161622544,14.5565,12.9027,0.8444,0.022212524920638854,0.4423056356776196,1.0178,1.7233992931415436e-14,2.4255,20.1668,-6.9071,
000691.SZ,26.191144147205318,,,,0.7158037674794868,0.4772419992416197,6.0153,9.311173065953245e-14,,7.225,-13.6417,
000692.SZ,26.03651794251056,,,13.4583,0.21514233471963284,0.4398166171568057,1.845,9.384176776708771e-14,-22.1364,3.1365,0.8431,
000697.SZ,27.283360575183174,,,77.2687,0.4899786789914313,0.4957699436284554,0.9027,3.1739674302627706e-14,-56.1192,11.1766,2.2087,
000695.SZ,26.297193888916713,,,17.9283,0.5803651649338981,0.5266389991875289,1.8524,8.840830229771103e-14,-6.4959,0.0132,-14.6945,
000698.SZ,26.537937677759718,,,2.3711,0.3494661861496031,0.46583668528728167,1.8424,6.096432175571118e-14,2.3177,8.526,-4.1465,
000700.SZ,27.323585659144133,11.7405,11.6667,2.0202,0.34974557546008733,0.47774957345716923,3.6996,2.7555555593898476e-14,4.1638,20.938,-11.6514,
000701.SZ,26.757906704572967,,,,0.8139997042185824,0.49946904695576294,2.8296,5.301146849877576e-14,0.3832,3.6542,-45.581,
000702.SZ,26.40072087000723,,,8.2901,1.108140615442526,0.4810626327718814,29.8494,7.085612471895222e-14,-2.5211,6.8164,36.4641,
000703.SZ,28.39684371820307,91.9368,,0.9477,-0.10082730490011194,0.4803143573960239,0.2024,9.49122726262839e-15,0.2086,4.556,-14.1766,
000705.SZ,26.476086885233318,90.7241,61.34,1.5883,0.19734195402298838,0.42742584791617466,3.4513,5.745384089696693e-14,1.8102,22.7645,-28.046,
000707.SZ,26.450974765402425,10.9475,29.1847,1.3686,0.011053229145795651,0.45515222183995857,1.0761,6.657670184147086e-14,-0.426,4.742,-26.3093,
000708.SZ,29.512210597887293,12.801,12.7414,1.666,0.0226656627478532,0.4246655077620507,0.2838,2.831124882906707e-15,3.3199,13.8185,-5.5892,
000709.SZ,28.552068686246123,35.5076,32.1788,0.4915,0.2939516129032256,0.3967643857729738,0.6399,6.2359952258398785e-15,0.3946,9.1572,9.3844,
000711.SZ,26.90882807482397,,,7.3479,0.09735884651664206,0.5172536955812091,0.6384,4.597829738932657e-14,-1.9537,6.1896,1977.2591,
000710.SZ,26.982576225459145,,,3.1358,1.0921889854515774,0.5457587022135769,15.4108,4.781725225658897e-14,-0.3862,49.4818,-22.0832,
000712.SZ,27.876079571913447,,,5.6455,0.3471218710406465,0.5176176970508859,2.8487,1.7214931386896423e-14,-4.1058,,24.8268,
000713.SZ,26.824456360831068,63.9144,61.163,2.2459,0.3554147887103014,0.49552896948771885,3.1935,4.7547316774445817e-14,-0.5282,12.5617,-5.4977,
000715.SZ,26.542430748125238,33.5355,31.9478,1.7626,0.25139398385913414,0.45815829979897216,1.4637,5.824474284876297e-14,1.0524,52.755,-0.1151,
000716.SZ,26.923333058778713,63.3904,64.172,1.9179,0.7359764542936289,0.49187244763256793,11.7393,4.405787010389323e-14,0.0877,19.9047,-3.7396,
000717.SZ,27.298980656897776,,,0.9226,0.7067688937568455,0.45450331854069353,1.353,2.690970835920081e-14,-1.6883,0.1509,-29.5532,
000718.SZ,27.21325480020006,39.8667,54.2897,0.7052,0.4081757007365019,0.6072105755720368,0.9095,3.220229550207648e-14,0.4974,47.3998,-13.6452,
000720.SZ,26.840498999040857,,,1.9083,0.6128965554769549,0.46687988574942096,0.8515,4.352318258422397e-14,0.6852,5.5449,74.5324,
000719.SZ,27.929316173936297,13.0843,12.173,1.2265,0.3623714124710957,0.4649600049251543,0.6694,1.4528154910087376e-14,0.9524,33.1619,1.0423,
000721.SZ,26.914402782497486,,,17.8789,0.2736166824876749,0.5108559708854039,1.587,4.46142016521609e-14,-10.1569,1.5417,-10.7424,
000722.SZ,27.08503372588785,85.4355,125.1449,1.877,0.4239720037792981,0.49971089625178455,2.3546,3.76848380005416e-14,0.1366,33.7671,-34.2024,
000723.SZ,28.336886542731044,,,1.4852,0.09827473247433949,0.6479755933322008,0.771,1.1055847335168739e-14,-2.5183,0.1364,-5.0194,
000726.SZ,27.078302996214223,14.0228,11.7311,0.6096,0.20594608650429058,0.384917868209855,1.5902,2.7214515208170478e-14,1.5596,23.5038,5.0638,
000725.SZ,30.336772155022242,28.1136,25.1377,1.1556,0.05373936408419144,0.4491286295941898,0.8559,1.2675168049687362e-15,1.2159,15.775,10.2672,
000727.SZ,27.7228299086616,117.2271,,3.8579,0.27266156462585056,0.4955977463150116,1.5185,1.963758563984467e-14,-5.8373,9.8651,-4.2417,
000728.SZ,28.952372929876674,16.7016,14.1512,0.9877,0.3090134996794902,0.6977186775611232,0.6572,5.374683537955138e-15,1.727,,38.3657,
000729.SZ,28.938792593028445,35.0289,33.0655,2.5953,0.4168016756826147,0.37266151900055844,1.2899,4.1598726044929745e-15,1.1242,42.7921,6.6874,
000731.SZ,26.708026745041238,14.6217,21.6191,0.9729,0.10590942439805251,0.42035532095131467,1.1334,4.509835345238134e-14,-0.2927,9.7122,5.7379,
000733.SZ,28.62629128102179,27.886,29.1927,1.8394,0.2318358335633095,0.47152466618842503,2.4279,7.917712839256186e-15,0.3959,42.4939,-10.4453,
002281.SZ,29.026243618193178,61.0279,54.9794,4.2744,0.4455885842491838,0.5207156922537881,2.5239,5.55218761159853e-15,1.6337,25.6114,72.1392,
002286.SZ,26.727659262498538,36.4525,29.289,1.9244,0.8553443482584816,0.47871649814294037,1.4078,4.995005287105374e-14,2.4389,13.6526,24.2326,
002284.SZ,27.466720835472717,39.8478,33.5996,2.8535,0.5602102102102102,0.5329732388896333,1.6147,2.6342839473492927e-14,3.385,19.1067,23.147,
002287.SZ,28.07738896755268,26.8363,25.4228,4.0975,0.27047214516874707,0.43192024960891784,3.8297,1.1730383397384216e-14,1.8721,81.5251,10.3853,
002289.SZ,27.3140879747644,,,31.4226,8.168612458784066,0.5354768373976126,0.8252,3.4104434415925206e-14,0.4951,35.297,93.7259,
002290.SZ,27.34834682823233,76.9857,56.4026,8.3599,1.5083349032339957,0.5241315609350318,3.6493,2.969476088187074e-14,11.37,15.6581,0.3173,
002292.SZ,27.961372095035887,,,4.5645,0.728383470829514,0.5664968707008975,4.8237,1.746743277096411e-14,1.6222,44.2211,1.0991,
002291.SZ,27.138217311722244,,,1.9085,0.598956453747143,0.5285485114856037,4.5738,3.828997516947947e-14,-2.6918,8.5428,-38.5157,
002294.SZ,29.303942284303705,88.5635,88.5541,6.3721,0.6162556104885555,0.44946224169825466,0.6099,3.3627871873522054e-15,2.2725,75.3219,-2.6365,
002293.SZ,27.289441369476986,16.418,15.571,1.7902,0.1950120852559879,0.43575101946662737,0.3506,2.3661506974580545e-14,2.6633,45.9667,0.5707,
002295.SZ,26.378215986544422,103.118,101.3458,2.1029,1.2745711386708587,0.43987490800068496,8.5455,6.695472469801652e-14,0.5702,3.053,48.5781,
002298.SZ,27.03837578419769,,,2.6809,0.8918527245949928,0.5092308849832531,10.8654,3.902245705918782e-14,2.0692,26.3196,-3.2745,
002297.SZ,26.97672163819295,,,2.5325,0.3807429508789604,0.5282805424656795,7.9328,4.3960646021549635e-14,0.0479,19.8187,50.8384,
002296.SZ,26.83589371518028,16.4467,15.2288,1.9019,0.3605620216745191,0.5083603787337286,3.2164,4.797208828905137e-14,5.7402,57.3427,21.3445,
002299.SZ,28.377732902279295,29.1336,22.5977,2.0402,0.2259928039921364,0.43628696775386266,0.981,8.988102863724721e-15,1.4033,12.1698,-2.3802,
002300.SZ,26.881105129903805,51.9649,56.3229,2.5798,0.38817128554085045,0.4862221144328486,1.1124,4.242774640413622e-14,1.1041,3.0186,-10.5177,
002301.SZ,26.957607361446904,81.1761,81.91,1.6586,0.5288865997081293,0.4692094244756184,0.9015,3.7283959213757816e-14,1.5761,9.7399,0.9768,
002302.SZ,27.514442112471894,,,1.0501,0.275291361287997,0.4977451955610126,6.7443,2.3040415009690945e-14,-2.7115,0.857,-7.592,
002303.SZ,27.14833491393547,21.9146,21.0981,1.4124,0.6138007208464134,0.4687254462261312,6.4291,2.958514917266676e-14,1.7733,26.5202,15.2782,
002306.SZ,25.793216896680434,,,,-0.20458980404910965,0.5186209827442697,1.9103,1.3599847796328668e-13,,6.2254,229.9897,
002305.SZ,27.078956111243162,,,,0.9005338335016595,0.5159209005549368,4.9777,3.723754495089562e-14,,-123.4993,-40.0805,
002304.SZ,29.9692470280487,15.5286,24.353,2.1488,-0.18667043428819563,0.41219489444120094,0.2303,1.6733414281191527e-15,7.0414,75.5944,-31.9208,
002307.SZ,27.09433466377792,,,1.9718,0.5624503461582115,0.5249122605253613,12.6447,3.8121074156812593e-14,-2.2899,17.7829,3.4663,
002309.SZ,27.617443603561778,,,5.7125,0.9032237643819139,0.4935812176275793,2.4481,2.157474015616219e-14,-4.894,7.1921,-44.1354,
002310.SZ,27.86201985003297,,,8.2151,0.5833333333333334,0.5268992314948543,0.5267,1.6117066449120484e-14,-0.3176,24.9377,-97.9291,
002311.SZ,29.890164230803244,21.2586,19.083,3.9236,0.3022364660167256,0.40449264430620124,0.2812,1.7239411413537961e-15,10.9237,11.7331,12.4964,
002312.SZ,28.378789321433832,39.6369,39.6553,2.2744,0.6861289451676839,0.5871475888316892,0.9886,1.1293073206843946e-14,1.0868,12.0268,24.6977,
002316.SZ,26.07934103764614,212.8384,180.044,28.7052,0.7501808728494526,0.541767427033058,2.2789,1.121789558605447e-13,4.7481,13.6234,26.0047,
002314.SZ,27.36837011416585,,,0.8456,0.6112214797423395,0.4759055990636971,1.9463,2.5978667050767797e-14,2.7315,21.9707,205.0918,
002313.SZ,27.051385461102132,,,150.8922,0.733435064443716,0.5233416842158609,34.5411,4.0541788587800944e-14,-57.8036,17.3135,-24.0803,
002317.SZ,28.210357736050316,,,4.6768,0.5932142698809479,0.5076734278228008,12.6418,1.1306869857008822e-14,2.089,56.5844,-1.0704,
002315.SZ,28.120742387302954,36.1682,33.5475,7.2386,1.0257266616878267,0.5414477563750044,4.7533,1.45034344262796e-14,4.533,80.4855,15.3978,
002319.SZ,26.337885487728165,,,15.2175,0.4259213841176408,0.5141304076080191,3.2738,7.776970006359432e-14,-0.5081,18.6551,4.7811,
002318.SZ,28.426825598604598,14.8702,14.2855,3.0701,0.11990964747704158,0.4681932163828742,1.0972,8.724313511585889e-15,4.8586,28.0825,20.6736,
002320.SZ,28.19555523729433,68.4605,85.4411,4.0696,0.3734198473282442,0.5063770936323914,2.0959,1.1721841104468485e-14,2.7427,45.9378,-5.1069,
002322.SZ,26.901782852832515,17.3802,17.9265,1.7174,-0.12527766030848675,0.4774382527730721,0.7267,4.097003026226175e-14,1.0952,68.15,-4.1416,
002321.SZ,27.10114460356003,181.9121,304.62,6.2004,0.7193808345966648,0.48246239863352175,1.6268,3.537620399058666e-14,-1.2475,9.2145,3.7759,
002324.SZ,28.003686688090994,102.8443,84.5398,3.3279,0.4900990099009901,0.46725073413234647,3.1476,1.3151146162049935e-14,2.4954,14.6136,-0.6849,
002323.SZ,26.562681548387648,,,8.7967,0.5276586504532869,0.5630946812986252,1.4637,6.743196953647845e-14,-4.8142,9.2261,-26.0123,
002326.SZ,27.86684259173886,,,4.6661,0.7200994097545821,0.5684550824297274,9.1656,1.8981806890725357e-14,0.3929,18.3446,28.9883,
002327.SZ,27.13986615568654,11.2848,12.8549,1.7807,-0.15163734115347016,0.428656608014322,1.0638,2.7677182185285076e-14,1.4304,54.4686,-17.8029,
002328.SZ,26.890685593596398,30.9862,32.7343,1.4718,0.29066735797348353,0.4598784803897965,3.0955,4.036812201128766e-14,1.2239,10.38,-26.6528,
002329.SZ,26.482627815008136,,,3.5826,0.4385970470819338,0.5511271346998983,3.4152,7.22406222401571e-14,0.6063,27.6275,-6.9024,
002330.SZ,26.494190382748098,,,1.3979,0.30986347599325037,0.48827562262908714,4.5359,6.342279823106878e-14,0.4228,11.1268,-4.829,
002332.SZ,27.660349081335145,25.9269,26.4014,1.795,-0.1573363158212926,0.43278236726873487,2.8463,1.8363107963338913e-14,2.4245,55.3627,-2.8642,
002331.SZ,26.60795171857507,97.3791,120.3962,2.1249,0.08114843441141772,0.5490546346064685,25.0245,6.510885070355508e-14,-0.9111,22.6895,-10.519,
002333.SZ,26.627221155157066,71.6952,80.5157,1.9463,0.06637127578304058,0.4748643241129926,1.5166,5.2723173255730774e-14,0.7399,12.6852,15.8683,
002334.SZ,27.284237617799533,24.6623,25.7854,2.4333,0.41043102300342893,0.5340173473968006,3.6258,3.118431193007565e-14,1.1855,32.663,-11.4698,
002335.SZ,28.418912997758145,69.763,70.7967,3.6448,1.1169777769436666,0.5641624388656887,8.6068,1.1111460917730147e-14,1.2995,30.1441,2.7313,
002337.SZ,26.608381111126054,90.3884,88.9995,2.8402,0.5449129566210047,0.5133036456594355,1.6868,5.734782329009549e-14,0.499,24.6056,-13.2614,
002340.SZ,28.84036693471501,32.8427,31.1577,1.6786,0.04258932261336734,0.5071031166072293,1.1818,6.046289195968981e-15,2.5735,13.0801,13.6673,
002342.SZ,27.303849494190292,,,2.9634,1.583751052090152,0.4784755961495071,19.161,2.7897273789714278e-14,0.2463,18.7986,12.4427,
002338.SZ,27.813342672722502,180.6677,190.1309,9.0526,0.6256626959870306,0.5301531963103109,3.6968,1.9371563995510942e-14,1.0362,35.4408,-3.6335,
002339.SZ,26.762102333508775,132.7181,81.5732,2.4134,0.5492756280946267,0.5235051908184928,3.4492,5.185128037911397e-14,-3.4501,23.3118,46.7697,
002343.SZ,26.685581768657222,128.0188,106.1651,3.8887,0.7293411983726061,0.5267147280063169,6.4078,5.846685813907423e-14,0.2031,5.2525,4562.3025,
002344.SZ,27.0769615601819,64.6795,64.2314,0.6801,0.47329690346083797,0.4276203209669671,0.9779,2.928306152392228e-14,0.7055,33.8618,-0.8414,
002346.SZ,27.33240845351192,101.4154,20.3584,2.7878,1.1318489379866243,0.5211580861532747,3.8521,2.928426192714442e-14,5.1105,27.5473,2.5293,
002345.SZ,28.019029797270303,76.1192,58.5601,4.213,2.8111884259274724,0.4556149658460252,3.4024,1.2520867011195203e-14,5.2104,22.9317,25.3645,
002350.SZ,26.7126178399536,101.8025,57.1726,2.4155,0.4652738048925604,0.5148096874346999,3.2619,5.3984655045661594e-14,0.6292,22.7724,60.2153,
002348.SZ,26.642830433963276,,,8.4091,0.7494847314681008,0.5477021379447629,2.4849,6.052998621284746e-14,-3.2979,20.0909,14.8213,
002349.SZ,27.191984855263797,30.3152,31.6332,2.4429,0.14553796374055228,0.5322696311218368,1.5015,3.266280711643587e-14,2.379,51.8265,-0.9788,
002351.SZ,27.794140882687458,26.2041,26.6268,4.405,0.11263994918157372,0.5578134385857326,2.4144,1.9843231586210373e-14,3.5966,40.9438,-3.0361,
002347.SZ,26.63389272077903,252.8622,980.3902,3.1041,0.8933384102117783,0.49614200303956674,2.6313,5.5760229193197056e-14,-0.7681,14.0921,26.0911,
002352.SZ,30.812746888807208,23.6846,22.9566,2.5412,0.3561265371315898,0.4387393118314309,0.3831,7.525741006716979e-16,2.4009,13.2974,6.9005,
002353.SZ,29.16686284522566,17.6824,16.7102,2.1262,0.18846969604097796,0.48637600218261423,3.6866,4.3869720898620424e-15,5.7724,32.1912,39.2063,
002356.SZ,26.768801711158346,,,7.6166,0.2857682857682857,0.5634965058823784,1.7573,5.586276278241991e-14,-1.0109,13.6525,365.3932,
002354.SZ,27.84822220638453,,,10.1326,1.655569213367728,0.5784317349483783,32.1375,2.0414865097477876e-14,0.4284,18.1426,31.1455,
002355.SZ,26.723121975952477,22.6175,13.1542,2.9204,0.3812758322386338,0.5173987982429533,3.8739,5.408027649908209e-14,10.3011,12.6077,7.7576,
002357.SZ,26.488870141498982,26.1089,23.1878,1.9568,0.4298959788852663,0.4901103955451902,3.8982,6.295878705547332e-14,4.08,18.4691,-6.0123,
002358.SZ,26.925195816177354,55.6594,53.308,1.5167,0.6486574746008706,0.5038888267676195,1.4932,4.114883094735367e-14,1.2954,21.9166,23.3437,
002360.SZ,26.10851023680225,,,1.0815,0.14682761950748446,0.48691167254643475,3.2093,8.882010776474185e-14,0.5126,38.9255,-27.6722,
002361.SZ,27.271570419149867,207.4426,182.0078,3.1801,1.233613445378151,0.5059006632982707,9.8296,2.836105325795305e-14,0.5306,12.0974,3.6286,
002362.SZ,27.1473478692454,,,5.4642,0.5315552375830956,0.5562726288636518,11.4193,3.981492437831809e-14,-1.2146,44.273,13.9412,
